WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 4, maxQueries = 1000)

# Run progress: 0,00% complete, ETA 00:10:24
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 6 , Packets = 3000, nanotimes = 26019


Count of Edges = 6 , Packets = 3000, nanotimes = 22398


Count of Edges = 6 , Packets = 3000, nanotimes = 20910


Count of Edges = 6 , Packets = 3000, nanotimes = 23559


Count of Edges = 6 , Packets = 3000, nanotimes = 21679


Count of Edges = 6 , Packets = 3000, nanotimes = 21102


Count of Edges = 6 , Packets = 3000, nanotimes = 21561


Count of Edges = 6 , Packets = 3000, nanotimes = 20726


Count of Edges = 6 , Packets = 3000, nanotimes = 22528


Count of Edges = 6 , Packets = 3000, nanotimes = 22520


Count of Edges = 6 , Packets = 3000, nanotimes = 20936


Count of Edges = 6 , Packets = 3000, nanotimes = 19905


Count of Edges = 6 , Packets = 3000, nanotimes = 20090


Count of Edges = 6 , Packets = 3000, nanotimes = 21699


Count of Edges = 6 , Packets = 3000, nanotimes = 20339


Count of Edges = 6 , Packets = 3000, nanotimes = 32646


Count of Edges = 6 , Packets = 3000, nanotimes = 21461


Count of Edges = 6 , Packets = 3000, nanotimes = 23198


Count of Edges = 6 , Packets = 3000, nanotimes = 24484


Count of Edges = 6 , Packets = 3000, nanotimes = 25916


Count of Edges = 6 , Packets = 3000, nanotimes = 22586


Count of Edges = 6 , Packets = 3000, nanotimes = 24095


Count of Edges = 6 , Packets = 3000, nanotimes = 22044


Count of Edges = 6 , Packets = 3000, nanotimes = 22116


Count of Edges = 6 , Packets = 3000, nanotimes = 23725


Count of Edges = 6 , Packets = 3000, nanotimes = 21872


Count of Edges = 6 , Packets = 3000, nanotimes = 23649


Count of Edges = 6 , Packets = 3000, nanotimes = 21211


Count of Edges = 6 , Packets = 3000, nanotimes = 19907


Count of Edges = 6 , Packets = 3000, nanotimes = 21781


Count of Edges = 6 , Packets = 3000, nanotimes = 22323


Count of Edges = 6 , Packets = 3000, nanotimes = 20200


Count of Edges = 6 , Packets = 3000, nanotimes = 21493


Count of Edges = 6 , Packets = 3000, nanotimes = 22900


Count of Edges = 6 , Packets = 3000, nanotimes = 24130


Count of Edges = 6 , Packets = 3000, nanotimes = 19909


Count of Edges = 6 , Packets = 3000, nanotimes = 21943


Count of Edges = 6 , Packets = 3000, nanotimes = 19954


Count of Edges = 6 , Packets = 3000, nanotimes = 21630


Count of Edges = 6 , Packets = 3000, nanotimes = 19606


Count of Edges = 6 , Packets = 3000, nanotimes = 23386


Count of Edges = 6 , Packets = 3000, nanotimes = 20267


Count of Edges = 6 , Packets = 3000, nanotimes = 21766


Count of Edges = 6 , Packets = 3000, nanotimes = 24523


Count of Edges = 6 , Packets = 3000, nanotimes = 24099


Count of Edges = 6 , Packets = 3000, nanotimes = 20722


Count of Edges = 6 , Packets = 3000, nanotimes = 22386


Count of Edges = 6 , Packets = 3000, nanotimes = 21152


Count of Edges = 6 , Packets = 3000, nanotimes = 20989


Count of Edges = 6 , Packets = 3000, nanotimes = 22417


Count of Edges = 6 , Packets = 3000, nanotimes = 21266


Count of Edges = 6 , Packets = 3000, nanotimes = 21769


Count of Edges = 6 , Packets = 3000, nanotimes = 22047


Count of Edges = 6 , Packets = 3000, nanotimes = 19988


Count of Edges = 6 , Packets = 3000, nanotimes = 18805


Count of Edges = 6 , Packets = 3000, nanotimes = 20169


Count of Edges = 6 , Packets = 3000, nanotimes = 20857


Count of Edges = 6 , Packets = 3000, nanotimes = 23332


Count of Edges = 6 , Packets = 3000, nanotimes = 21006


Count of Edges = 6 , Packets = 3000, nanotimes = 21638

0,016 s/op
Iteration   4: 
Count of Edges = 6 , Packets = 3000, nanotimes = 24983


Count of Edges = 6 , Packets = 3000, nanotimes = 22451


Count of Edges = 6 , Packets = 3000, nanotimes = 20949


Count of Edges = 6 , Packets = 3000, nanotimes = 24067


Count of Edges = 6 , Packets = 3000, nanotimes = 22242


Count of Edges = 6 , Packets = 3000, nanotimes = 22215


Count of Edges = 6 , Packets = 3000, nanotimes = 22889


Count of Edges = 6 , Packets = 3000, nanotimes = 19383


Count of Edges = 6 , Packets = 3000, nanotimes = 20731


Count of Edges = 6 , Packets = 3000, nanotimes = 23373


Count of Edges = 6 , Packets = 3000, nanotimes = 35822


Count of Edges = 6 , Packets = 3000, nanotimes = 27270


Count of Edges = 6 , Packets = 3000, nanotimes = 23098


Count of Edges = 6 , Packets = 3000, nanotimes = 25306


Count of Edges = 6 , Packets = 3000, nanotimes = 24369


Count of Edges = 6 , Packets = 3000, nanotimes = 24631


Count of Edges = 6 , Packets = 3000, nanotimes = 21510


Count of Edges = 6 , Packets = 3000, nanotimes = 22631


Count of Edges = 6 , Packets = 3000, nanotimes = 21102


Count of Edges = 6 , Packets = 3000, nanotimes = 21010


Count of Edges = 6 , Packets = 3000, nanotimes = 19211


Count of Edges = 6 , Packets = 3000, nanotimes = 21196


Count of Edges = 6 , Packets = 3000, nanotimes = 20904


Count of Edges = 6 , Packets = 3000, nanotimes = 21509


Count of Edges = 6 , Packets = 3000, nanotimes = 21507


Count of Edges = 6 , Packets = 3000, nanotimes = 21523


Count of Edges = 6 , Packets = 3000, nanotimes = 20095


Count of Edges = 6 , Packets = 3000, nanotimes = 21339


Count of Edges = 6 , Packets = 3000, nanotimes = 22690


Count of Edges = 6 , Packets = 3000, nanotimes = 19838


Count of Edges = 6 , Packets = 3000, nanotimes = 24141


Count of Edges = 6 , Packets = 3000, nanotimes = 23047


Count of Edges = 6 , Packets = 3000, nanotimes = 20436


Count of Edges = 6 , Packets = 3000, nanotimes = 20457


Count of Edges = 6 , Packets = 3000, nanotimes = 22361


Count of Edges = 6 , Packets = 3000, nanotimes = 21630


Count of Edges = 6 , Packets = 3000, nanotimes = 20609


Count of Edges = 6 , Packets = 3000, nanotimes = 36411


Count of Edges = 6 , Packets = 3000, nanotimes = 28345


Count of Edges = 6 , Packets = 3000, nanotimes = 26225


Count of Edges = 6 , Packets = 3000, nanotimes = 22897


Count of Edges = 6 , Packets = 3000, nanotimes = 24463


Count of Edges = 6 , Packets = 3000, nanotimes = 24929


Count of Edges = 6 , Packets = 3000, nanotimes = 23627


Count of Edges = 6 , Packets = 3000, nanotimes = 23416


Count of Edges = 6 , Packets = 3000, nanotimes = 25688


Count of Edges = 6 , Packets = 3000, nanotimes = 23938


Count of Edges = 6 , Packets = 3000, nanotimes = 21238


Count of Edges = 6 , Packets = 3000, nanotimes = 21432


Count of Edges = 6 , Packets = 3000, nanotimes = 21552


Count of Edges = 6 , Packets = 3000, nanotimes = 21803


Count of Edges = 6 , Packets = 3000, nanotimes = 20153


Count of Edges = 6 , Packets = 3000, nanotimes = 20532


Count of Edges = 6 , Packets = 3000, nanotimes = 21640


Count of Edges = 6 , Packets = 3000, nanotimes = 20921


Count of Edges = 6 , Packets = 3000, nanotimes = 19520


Count of Edges = 6 , Packets = 3000, nanotimes = 19772


Count of Edges = 6 , Packets = 3000, nanotimes = 22469


Count of Edges = 6 , Packets = 3000, nanotimes = 21018

0,017 s/op
Iteration   5: 
Count of Edges = 6 , Packets = 3000, nanotimes = 22705


Count of Edges = 6 , Packets = 3000, nanotimes = 23033


Count of Edges = 6 , Packets = 3000, nanotimes = 21074


Count of Edges = 6 , Packets = 3000, nanotimes = 22673


Count of Edges = 6 , Packets = 3000, nanotimes = 21103


Count of Edges = 6 , Packets = 3000, nanotimes = 20694


Count of Edges = 6 , Packets = 3000, nanotimes = 33636


Count of Edges = 6 , Packets = 3000, nanotimes = 26861


Count of Edges = 6 , Packets = 3000, nanotimes = 23614


Count of Edges = 6 , Packets = 3000, nanotimes = 20383


Count of Edges = 6 , Packets = 3000, nanotimes = 19726


Count of Edges = 6 , Packets = 3000, nanotimes = 20846


Count of Edges = 6 , Packets = 3000, nanotimes = 18870


Count of Edges = 6 , Packets = 3000, nanotimes = 20339


Count of Edges = 6 , Packets = 3000, nanotimes = 20928


Count of Edges = 6 , Packets = 3000, nanotimes = 21172


Count of Edges = 6 , Packets = 3000, nanotimes = 23623


Count of Edges = 6 , Packets = 3000, nanotimes = 22295


Count of Edges = 6 , Packets = 3000, nanotimes = 22618


Count of Edges = 6 , Packets = 3000, nanotimes = 21157


Count of Edges = 6 , Packets = 3000, nanotimes = 20869


Count of Edges = 6 , Packets = 3000, nanotimes = 23575


Count of Edges = 6 , Packets = 3000, nanotimes = 21591


Count of Edges = 6 , Packets = 3000, nanotimes = 20976


Count of Edges = 6 , Packets = 3000, nanotimes = 22703


Count of Edges = 6 , Packets = 3000, nanotimes = 19815


Count of Edges = 6 , Packets = 3000, nanotimes = 22511


Count of Edges = 6 , Packets = 3000, nanotimes = 20721


Count of Edges = 6 , Packets = 3000, nanotimes = 21766


Count of Edges = 6 , Packets = 3000, nanotimes = 21076


Count of Edges = 6 , Packets = 3000, nanotimes = 20158


Count of Edges = 6 , Packets = 3000, nanotimes = 22430


Count of Edges = 6 , Packets = 3000, nanotimes = 21793


Count of Edges = 6 , Packets = 3000, nanotimes = 24024


Count of Edges = 6 , Packets = 3000, nanotimes = 36797


Count of Edges = 6 , Packets = 3000, nanotimes = 27151


Count of Edges = 6 , Packets = 3000, nanotimes = 26688


Count of Edges = 6 , Packets = 3000, nanotimes = 23843


Count of Edges = 6 , Packets = 3000, nanotimes = 23352


Count of Edges = 6 , Packets = 3000, nanotimes = 26311


Count of Edges = 6 , Packets = 3000, nanotimes = 27094


Count of Edges = 6 , Packets = 3000, nanotimes = 20970


Count of Edges = 6 , Packets = 3000, nanotimes = 21109


Count of Edges = 6 , Packets = 3000, nanotimes = 23528


Count of Edges = 6 , Packets = 3000, nanotimes = 21292


Count of Edges = 6 , Packets = 3000, nanotimes = 24320


Count of Edges = 6 , Packets = 3000, nanotimes = 22349


Count of Edges = 6 , Packets = 3000, nanotimes = 21968


Count of Edges = 6 , Packets = 3000, nanotimes = 21905


Count of Edges = 6 , Packets = 3000, nanotimes = 20944


Count of Edges = 6 , Packets = 3000, nanotimes = 21942


Count of Edges = 6 , Packets = 3000, nanotimes = 21192


Count of Edges = 6 , Packets = 3000, nanotimes = 22239


Count of Edges = 6 , Packets = 3000, nanotimes = 24275


Count of Edges = 6 , Packets = 3000, nanotimes = 22976


Count of Edges = 6 , Packets = 3000, nanotimes = 21624


Count of Edges = 6 , Packets = 3000, nanotimes = 21821


Count of Edges = 6 , Packets = 3000, nanotimes = 25396


Count of Edges = 6 , Packets = 3000, nanotimes = 22438


Count of Edges = 6 , Packets = 3000, nanotimes = 23624

0,017 s/op


Result "simple.Main.measureName":
  0,017 ±(99.9%) 0,001 s/op [Average]
  (min, avg, max) = (0,016, 0,017, 0,017), stdev = 0,001
  CI (99.9%): [0,016, 0,017] (assumes normal distribution)


# JMH version: 1.19
# VM version: JDK 11.0.5, VM 11.0.5+10-b520.30
# VM invoker: C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\jbr\bin\java.exe
# VM options: -javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\lib\idea_rt.jar=52662:C:\Program Files\JetBrains\IntelliJ IDEA 2019.3.2\bin -Dfile.encoding=UTF-8
# Warmup: 3 iterations, 1 s each
# Measurement: 5 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: simple.Main.measureName
# Parameters: (count = 6, maxQueries = 4000)

# Run progress: 20,51% complete, ETA 00:11:12
# Fork: 1 of 1
# Warmup Iteration   1: 
Count of Edges = 6 , Packets = 4000, nanotimes = 62963


Count of Edges = 6 , Packets = 4000, nanotimes = 29004


Count of Edges = 6 , Packets = 4000, nanotimes = 22199


Count of Edges = 6 , Packets = 4000, nanotimes = 22103


Count of Edges = 6 , Packets = 4000, nanotimes = 21233


Count of Edges = 6 , Packets = 4000, nanotimes = 21736


Count of Edges = 6 , Packets = 4000, nanotimes = 24374


Count of Edges = 6 , Packets = 4000, nanotimes = 29611


Count of Edges = 6 , Packets = 4000, nanotimes = 26991


Count of Edges = 6 , Packets = 4000, nanotimes = 26254


Count of Edges = 6 , Packets = 4000, nanotimes = 23751


Count of Edges = 6 , Packets = 4000, nanotimes = 22764


Count of Edges = 6 , Packets = 4000, nanotimes = 22490


Count of Edges = 6 , Packets = 4000, nanotimes = 24353


Count of Edges = 6 , Packets = 4000, nanotimes = 25035


Count of Edges = 6 , Packets = 4000, nanotimes = 24500


Count of Edges = 6 , Packets = 4000, nanotimes = 23350


Count of Edges = 6 , Packets = 4000, nanotimes = 25369


Count of Edges = 6 , Packets = 4000, nanotimes = 23116


Count of Edges = 6 , Packets = 4000, nanotimes = 24281


Count of Edges = 6 , Packets = 4000, nanotimes = 21882


Count of Edges = 6 , Packets = 4000, nanotimes = 22669


Count of Edges = 6 , Packets = 4000, nanotimes = 23379


Count of Edges = 6 , Packets = 4000, nanotimes = 22162


Count of Edges = 6 , Packets = 4000, nanotimes = 23293


Count of Edges = 6 , Packets = 4000, nanotimes = 21638


Count of Edges = 6 , Packets = 4000, nanotimes = 25245


Count of Edges = 6 , Packets = 4000, nanotimes = 23705


Count of Edges = 6 , Packets = 4000, nanotimes = 20626


Count of Edges = 6 , Packets = 4000, nanotimes = 22194


Count of Edges = 6 , Packets = 4000, nanotimes = 22744


Count of Edges = 6 , Packets = 4000, nanotimes = 20523


Count of Edges = 6 , Packets = 4000, nanotimes = 22943


Count of Edges = 6 , Packets = 4000, nanotimes = 20900


Count of Edges = 6 , Packets = 4000, nanotimes = 22192


Count of Edges = 6 , Packets = 4000, nanotimes = 22321


Count of Edges = 6 , Packets = 4000, nanotimes = 21502


Count of Edges = 6 , Packets = 4000, nanotimes = 23408


Count of Edges = 6 , Packets = 4000, nanotimes = 23708


Count of Edges = 6 , Packets = 4000, nanotimes = 22864


Count of Edges = 6 , Packets = 4000, nanotimes = 21921

0,024 s/op
# Warmup Iteration   2: 
Count of Edges = 6 , Packets = 4000, nanotimes = 20673


Count of Edges = 6 , Packets = 4000, nanotimes = 23484


Count of Edges = 6 , Packets = 4000, nanotimes = 22649


Count of Edges = 6 , Packets = 4000, nanotimes = 25763


Count of Edges = 6 , Packets = 4000, nanotimes = 19541


Count of Edges = 6 , Packets = 4000, nanotimes = 20154


Count of Edges = 6 , Packets = 4000, nanotimes = 21095


Count of Edges = 6 , Packets = 4000, nanotimes = 21722


Count of Edges = 6 , Packets = 4000, nanotimes = 21581


Count of Edges = 6 , Packets = 4000, nanotimes = 19500


Count of Edges = 6 , Packets = 4000, nanotimes = 21338


Count of Edges = 6 , Packets = 4000, nanotimes = 20038


Count of Edges = 6 , Packets = 4000, nanotimes = 22992


Count of Edges = 6 , Packets = 4000, nanotimes = 26636


Count of Edges = 6 , Packets = 4000, nanotimes = 22913


Count of Edges = 6 , Packets = 4000, nanotimes = 24657


Count of Edges = 6 , Packets = 4000, nanotimes = 22129


Count of Edges = 6 , Packets = 4000, nanotimes = 22804


Count of Edges = 6 , Packets = 4000, nanotimes = 21788


Count of Edges = 6 , Packets = 4000, nanotimes = 18361


Count of Edges = 6 , Packets = 4000, nanotimes = 19702


Count of Edges = 6 , Packets = 4000, nanotimes = 20811


Count of Edges = 6 , Packets = 4000, nanotimes = 19739


Count of Edges = 6 , Packets = 4000, nanotimes = 22789


Count of Edges = 6 , Packets = 4000, nanotimes = 21262


Count of Edges = 6 , Packets = 4000, nanotimes = 22714


Count of Edges = 6 , Packets = 4000, nanotimes = 20604


Count of Edges = 6 , Packets = 4000, nanotimes = 21071


Count of Edges = 6 , Packets = 4000, nanotimes = 21883


Count of Edges = 6 , Packets = 4000, nanotimes = 19606


Count of Edges = 6 , Packets = 4000, nanotimes = 27966


Count of Edges = 6 , Packets = 4000, nanotimes = 20650


Count of Edges = 6 , Packets = 4000, nanotimes = 22475


Count of Edges = 6 , Packets = 4000, nanotimes = 23074


Count of Edges = 6 , Packets = 4000, nanotimes = 23915


Count of Edges = 6 , Packets = 4000, nanotimes = 25282


Count of Edges = 6 , Packets = 4000, nanotimes = 22133


Count of Edges = 6 , Packets = 4000, nanotimes = 22498


Count of Edges = 6 , Packets = 4000, nanotimes = 21262


Count of Edges = 6 , Packets = 4000, nanotimes = 20811


Count of Edges = 6 , Packets = 4000, nanotimes = 21781


Count of Edges = 6 , Packets = 4000, nanotimes = 21436


Count of Edges = 6 , Packets = 4000, nanotimes = 21848


Count of Edges = 6 , Packets = 4000, nanotimes = 22257


Count of Edges = 6 , Packets = 4000, nanotimes = 21410


Count of Edges = 6 , Packets = 4000, nanotimes = 20941


Count of Edges = 6 , Packets = 4000, nanotimes = 21069

0,021 s/op
# Warmup Iteration   3: 
Count of Edges = 6 , Packets = 4000, nanotimes = 26065


Count of Edges = 6 , Packets = 4000, nanotimes = 25692


Count of Edges = 6 , Packets = 4000, nanotimes = 22391


Count of Edges = 6 , Packets = 4000, nanotimes = 20694


Count of Edges = 6 , Packets = 4000, nanotimes = 24726


Count of Edges = 6 , Packets = 4000, nanotimes = 23872


Count of Edges = 6 , Packets = 4000, nanotimes = 23872


Count of Edges = 6 , Packets = 4000, nanotimes = 21115


Count of Edges = 6 , Packets = 4000, nanotimes = 21454


Count of Edges = 6 , Packets = 4000, nanotimes = 22352


Count of Edges = 6 , Packets = 4000, nanotimes = 22154


Count of Edges = 6 , Packets = 4000, nanotimes = 21180


Count of Edges = 6 , Packets = 4000, nanotimes = 19911


Count of Edges = 6 , Packets = 4000, nanotimes = 22817


Count of Edges = 6 , Packets = 4000, nanotimes = 22236


Count of Edges = 6 , Packets = 4000, nanotimes = 22453


Count of Edges = 6 , Packets = 4000, nanotimes = 23667


Count of Edges = 6 , Packets = 4000, nanotimes = 21324


Count of Edges = 6 , Packets = 4000, nanotimes = 22654


Count of Edges = 6 , Packets = 4000, nanotimes = 21799


Count of Edges = 6 , Packets = 4000, nanotimes = 20673


Count of Edges = 6 , Packets = 4000, nanotimes = 24779


Count of Edges = 6 , Packets = 4000, nanotimes = 19110


Count of Edges = 6 , Packets = 4000, nanotimes = 20500


Count of Edges = 6 , Packets = 4000, nanotimes = 23392


Count of Edges = 6 , Packets = 4000, nanotimes = 19159


Count of Edges = 6 , Packets = 4000, nanotimes = 21653


Count of Edges = 6 , Packets = 4000, nanotimes = 22929


Count of Edges = 6 , Packets = 4000, nanotimes = 22797


Count of Edges = 6 , Packets = 4000, nanotimes = 22705


Count of Edges = 6 , Packets = 4000, nanotimes = 21984


Count of Edges = 6 , Packets = 4000, nanotimes = 19783


Count of Edges = 6 , Packets = 4000, nanotimes = 20426


Count of Edges = 6 , Packets = 4000, nanotimes = 21636


Count of Edges = 6 , Packets = 4000, nanotimes = 20683


Count of Edges = 6 , Packets = 4000, nanotimes = 21221


Count of Edges = 6 , Packets = 4000, nanotimes = 22226


Count of Edges = 6 , Packets = 4000, nanotimes = 21664


Count of Edges = 6 , Packets = 4000, nanotimes = 24086


Count of Edges = 6 , Packets = 4000, nanotimes = 19781


Count of Edges = 6 , Packets = 4000, nanotimes = 20705


Count of Edges = 6 , Packets = 4000, nanotimes = 21820


Count of Edges = 6 , Packets = 4000, nanotimes = 22593


Count of Edges = 6 , Packets = 4000, nanotimes = 18788


Count of Edges = 6 , Packets = 4000, nanotimes = 21715


Count of Edges = 6 , Packets = 4000, nanotimes = 20696

0,022 s/op
Iteration   1: 
Count of Edges = 6 , Packets = 4000, nanotimes = 23864


Count of Edges = 6 , Packets = 4000, nanotimes = 21182


Count of Edges = 6 , Packets = 4000, nanotimes = 18526


Count of Edges = 6 , Packets = 4000, nanotimes = 20053


Count of Edges = 6 , Packets = 4000, nanotimes = 19781


Count of Edges = 6 , Packets = 4000, nanotimes = 21522


Count of Edges = 6 , Packets = 4000, nanotimes = 21169


Count of Edges = 6 , Packets = 4000, nanotimes = 22309


Count of Edges = 6 , Packets = 4000, nanotimes = 20374


Count of Edges = 6 , Packets = 4000, nanotimes = 21630


Count of Edges = 6 , Packets = 4000, nanotimes = 21187


Count of Edges = 6 , Packets = 4000, nanotimes = 21226


Count of Edges = 6 , Packets = 4000, nanotimes = 21457


Count of Edges = 6 , Packets = 4000, nanotimes = 20914


Count of Edges = 6 , Packets = 4000, nanotimes = 23141


Count of Edges = 6 , Packets = 4000, nanotimes = 21995


Count of Edges = 6 , Packets = 4000, nanotimes = 20908


Count of Edges = 6 , Packets = 4000, nanotimes = 22756


Count of Edges = 6 , Packets = 4000, nanotimes = 20843


Count of Edges = 6 , Packets = 4000, nanotimes = 24003


Count of Edges = 6 , Packets = 4000, nanotimes = 23957


Count of Edges = 6 , Packets = 4000, nanotimes = 25686
